user_id,month,duration,costo_extra_llamadas,mb_used,costo_extra_datos,sms_count,costo_extra_sms,usd_monthly_pay,age,costo_total
1010,3,408.09999999999997,0.0,10690.02,0.0,0.0,0.0,20,52,20.0
1010,4,618.08,3.542400000000001,18187.07,27.608105468749997,0.0,0.0,20,52,51.15050546875
1010,5,497.87,0.0,15888.52,5.161328125000004,0.0,0.0,20,52,25.161328125000004
1010,6,524.14,0.7241999999999995,16829.31,14.348730468750013,0.0,0.0,20,52,35.072930468750016
1010,7,657.6,4.728000000000001,12663.11,0.0,0.0,0.0,20,52,24.728
1010,8,565.67,1.9700999999999986,19811.84,43.475,0.0,0.0,20,52,65.4451
1010,9,545.4,1.3619999999999992,16813.73,14.196582031249996,0.0,0.0,20,52,35.55858203125
1010,10,668.63,5.0588999999999995,15677.84,3.1039062500000014,0.0,0.0,20,52,28.162806250000003
1010,11,194.95,0.0,7985.59,0.0,0.0,0.0,20,52,20.0
1011,6,111.67999999999999,0.0,6685.11,0.0,21.0,0.0,70,73,70.0
1011,7,449.58,0.0,21046.41,0.0,53.0,0.0,70,73,70.0
1011,8,433.37,0.0,21099.37,0.0,54.0,0.0,70,73,70.0
1011,9,423.96,0.0,16638.46,0.0,60.0,0.0,70,73,70.0
1011,10,476.51,0.0,24575.65,0.0,64.0,0.0,70,73,70.0
1011,11,449.44,0.0,22102.97,0.0,58.0,0.0,70,73,70.0
1011,12,292.14,0.0,19630.63,0.0,61.0,0.0,70,73,70.0
1012,11,71.42,0.0,13935.03,0.0,0.0,0.0,20,59,20.0
1012,12,72.31,0.0,11876.94,0.0,0.0,0.0,20,59,20.0
1013,12,203.15,0.0,20113.92,0.0,16.0,0.0,70,50,70.0
1014,11,149.13,0.0,1175.59,0.0,9.0,0.0,20,61,20.0
1014,12,1000.82,15.024600000000001,7792.41,0.0,64.0,0.42,20,61,35.4446
1015,12,89.4,0.0,16098.23,7.209277343749996,68.0,0.54,20,26,27.749277343749995
1016,10,162.24,0.0,3669.91,0.0,11.0,0.0,20,30,20.0
1016,11,609.61,3.2883000000000004,27501.33,118.56767578125002,46.0,0.0,20,30,141.85597578125004
1016,12,705.85,6.1755,26969.37,113.37275390624998,38.0,0.0,20,30,139.54825390624998
1017,8,55.26,0.0,2128.5299999999997,0.0,5.0,0.0,20,61,20.0
1017,9,335.61,0.0,24478.920000000002,89.05195312500001,41.0,0.0,20,61,109.05195312500001
1017,10,375.49,0.0,28478.25,128.10791015625,35.0,0.0,20,61,148.10791015625
1017,11,362.34000000000003,0.0,19093.04,36.45546875000001,29.0,0.0,20,61,56.45546875000001
1017,12,450.56,0.0,21136.58,56.41191406250002,42.0,0.0,20,61,76.41191406250002
1018,10,173.67000000000002,0.0,8722.35,0.0,3.0,0.0,20,70,20.0
1018,11,531.21,0.936300000000001,15266.53,0.0,5.0,0.0,20,70,20.936300000000003
1018,12,447.42,0.0,17390.55,19.829589843749993,8.0,0.0,20,70,39.82958984374999
1019,11,18.73,0.0,3012.91,0.0,24.0,0.0,20,34,20.0
1019,12,418.01,0.0,28127.77,124.68525390625001,128.0,2.34,20,34,147.02525390625001
1020,11,405.3,0.0,12000.34,0.0,1.0,0.0,20,56,20.0
1020,12,428.73,0.0,19749.08,42.86210937500002,3.0,0.0,20,56,62.86210937500002
1021,12,350.76,0.0,4718.85,0.0,0.0,0.0,20,37,20.0
1022,5,286.93,0.0,4908.08,0.0,0.0,0.0,20,73,20.0
1022,6,430.25,0.0,23436.48,78.87187499999999,0.0,0.0,20,73,98.87187499999999
1022,7,447.76,0.0,9933.15,0.0,0.0,0.0,20,73,20.0
1022,8,574.98,2.2494000000000005,21325.33,58.25517578125002,0.0,0.0,20,73,80.50457578125003
1022,9,432.59000000000003,0.0,14118.23,0.0,0.0,0.0,20,73,20.0
1022,10,520.46,0.6138000000000011,18961.41,35.17001953125,0.0,0.0,20,73,55.783819531249996
1022,11,469.04,0.0,22204.48,66.84062499999999,0.0,0.0,20,73,86.84062499999999
1022,12,501.8,0.05400000000000034,18283.62,28.55097656249999,0.0,0.0,20,73,48.60497656249999
1023,7,40.13,0.0,9096.97,0.0,5.0,0.0,20,70,20.0
1023,8,66.66,0.0,9991.79,0.0,6.0,0.0,20,70,20.0
1024,12,502.86,0.0858000000000004,10807.37,0.0,0.0,0.0,20,74,20.0858
1026,7,151.9,0.0,4822.35,0.0,9.0,0.0,70,49,70.0
1026,8,183.49,0.0,8402.11,0.0,13.0,0.0,70,49,70.0
1027,7,327.9,0.0,11516.06,0.0,18.0,0.0,20,38,20.0
1027,8,340.39,0.0,20351.1,48.741210937499986,13.0,0.0,20,38,68.74121093749999
1027,9,303.74,0.0,17075.76,16.755468749999984,12.0,0.0,20,38,36.755468749999984
1027,10,393.25,0.0,12901.15,0.0,12.0,0.0,20,38,20.0
1027,11,353.57,0.0,15839.84,4.685937500000001,10.0,0.0,20,38,24.6859375
1027,12,270.44,0.0,14411.53,0.0,13.0,0.0,20,38,20.0
1028,2,0.0,0.0,12591.91,0.0,12.0,0.0,70,57,70.0
1028,3,37.01,0.0,31902.96,8.086640624999994,66.0,0.0,70,57,78.086640625
1028,4,49.41,0.0,36243.57,37.758779296875,77.0,0.0,70,57,107.75877929687499
1028,5,62.97,0.0,31721.1,6.84345703124999,84.0,0.0,70,57,76.84345703124998
1028,6,44.0,0.0,34198.33,23.777646484375012,66.0,0.0,70,57,93.77764648437501
1028,7,50.19,0.0,38826.7,55.41689453124998,85.0,0.0,70,57,125.41689453124998
1028,8,71.55,0.0,39078.63,57.13907226562498,74.0,0.0,70,57,127.13907226562497
1028,9,33.89,0.0,26563.75,0.0,68.0,0.0,70,57,70.0
1028,10,33.96,0.0,43960.24,90.509453125,73.0,0.0,70,57,160.509453125
1028,11,64.74,0.0,41768.14,75.52439453125,77.0,0.0,70,57,145.52439453124998
1028,12,40.68,0.0,36030.19,36.300126953125016,74.0,0.0,70,57,106.30012695312502
1029,8,40.63,0.0,618.95,0.0,2.0,0.0,20,59,20.0
1029,9,691.37,5.7411,13719.06,0.0,9.0,0.0,20,59,25.7411
1029,10,654.92,4.647599999999999,17605.99,21.933496093750016,12.0,0.0,20,59,46.58109609375001
1029,11,600.36,3.0108,14210.22,0.0,16.0,0.0,20,59,23.0108
1029,12,599.13,2.9738999999999995,21046.14,55.528710937499994,11.0,0.0,20,59,78.5026109375
1030,10,414.62,0.0,11302.29,0.0,9.0,0.0,70,30,70.0
1030,11,397.83,0.0,16646.68,0.0,11.0,0.0,70,30,70.0
1030,12,394.83,0.0,15567.17,0.0,10.0,0.0,70,30,70.0
1031,7,288.15,0.0,10653.04,0.0,1.0,0.0,70,52,70.0
1031,8,429.2,0.0,21615.94,0.0,2.0,0.0,70,52,70.0
1031,9,482.34,0.0,13005.92,0.0,3.0,0.0,70,52,70.0
1031,10,505.56,0.0,18775.73,0.0,2.0,0.0,70,52,70.0
1031,11,575.03,0.0,16198.94,0.0,1.0,0.0,70,52,70.0
1031,12,442.5,0.0,12622.11,0.0,5.0,0.0,70,52,70.0
1032,11,293.13,0.0,14469.16,0.0,22.0,0.0,70,59,70.0
1032,12,725.0600000000001,0.0,14290.59,0.0,20.0,0.0,70,59,70.0
1033,9,155.48,0.0,5349.94,0.0,5.0,0.0,70,28,70.0
1033,10,737.02,0.0,28522.22,0.0,34.0,0.0,70,28,70.0
1033,11,799.1,0.0,27039.350000000002,0.0,37.0,0.0,70,28,70.0
1033,12,552.23,0.0,21003.9,0.0,32.0,0.0,70,28,70.0
1034,8,5.15,0.0,997.42,0.0,4.0,0.0,20,22,20.0
1035,12,536.52,1.0955999999999995,15500.04,1.3675781250000085,66.0,0.48,20,67,22.943178125000006
1036,6,152.25,0.0,1449.37,0.0,19.0,0.0,70,70,70.0
1036,7,485.13,0.0,12116.67,0.0,63.0,0.0,70,70,70.0
1036,8,479.88,0.0,19505.93,0.0,77.0,0.0,70,70,70.0
1036,9,276.01,0.0,14974.61,0.0,83.0,0.0,70,70,70.0
1036,10,374.56,0.0,11220.67,0.0,75.0,0.0,70,70,70.0
1036,11,486.98,0.0,10044.92,0.0,76.0,0.0,70,70,70.0
1036,12,318.99,0.0,8787.79,0.0,45.0,0.0,70,70,70.0
1037,12,413.31,0.0,14370.44,0.0,44.0,0.0,70,20,70.0
1038,10,148.96,0.0,20748.96,0.0,36.0,0.0,70,32,70.0
1038,11,342.16,0.0,37946.04,49.396757812500006,106.0,0.0,70,32,119.3967578125
1038,12,421.15999999999997,0.0,45020.31,97.75602539062498,113.0,0.0,70,32,167.75602539062498
1039,6,280.96,0.0,6010.62,0.0,4.0,0.0,70,56,70.0
1039,7,401.5,0.0,20939.15,0.0,30.0,0.0,70,56,70.0
1039,8,389.13,0.0,22398.41,0.0,23.0,0.0,70,56,70.0
1039,9,399.64,0.0,18558.81,0.0,25.0,0.0,70,56,70.0
1039,10,404.97,0.0,13511.26,0.0,23.0,0.0,70,56,70.0
1039,11,465.6,0.0,26185.96,0.0,17.0,0.0,70,56,70.0
1039,12,514.1,0.0,20219.18,0.0,25.0,0.0,70,56,70.0
1040,12,257.49,0.0,14246.09,0.0,0.0,0.0,20,72,20.0
1041,3,20.48,0.0,1586.3899999999999,0.0,0.0,0.0,70,58,70.0
1041,4,424.53,0.0,20601.58,0.0,0.0,0.0,70,58,70.0
1041,5,362.54,0.0,18259.46,0.0,0.0,0.0,70,58,70.0
1041,6,290.03,0.0,20033.170000000002,0.0,0.0,0.0,70,58,70.0
1041,7,482.26,0.0,23400.72,0.0,0.0,0.0,70,58,70.0
1041,8,465.63,0.0,23352.51,0.0,0.0,0.0,70,58,70.0
1041,9,230.01,0.0,20726.69,0.0,0.0,0.0,70,58,70.0
1041,10,399.39,0.0,19097.12,0.0,0.0,0.0,70,58,70.0
1041,11,279.26,0.0,24967.66,0.0,0.0,0.0,70,58,70.0
1041,12,393.78000000000003,0.0,16863.45,0.0,0.0,0.0,70,58,70.0
1042,1,106.83,0.0,1854.93,0.0,0.0,0.0,20,40,20.0
1042,2,240.2,0.0,6801.48,0.0,0.0,0.0,20,40,20.0
1042,3,200.48,0.0,6169.88,0.0,0.0,0.0,20,40,20.0
1042,4,264.49,0.0,7102.4,0.0,0.0,0.0,20,40,20.0
1042,5,446.34000000000003,0.0,9061.44,0.0,0.0,0.0,20,40,20.0
1042,6,353.99,0.0,7833.96,0.0,0.0,0.0,20,40,20.0
1042,7,349.24,0.0,5304.29,0.0,0.0,0.0,20,40,20.0
1042,8,291.78000000000003,0.0,5170.65,0.0,0.0,0.0,20,40,20.0
1042,9,235.98000000000002,0.0,13960.01,0.0,0.0,0.0,20,40,20.0
1042,10,265.1,0.0,6118.26,0.0,0.0,0.0,20,40,20.0
1042,11,285.54,0.0,9287.95,0.0,0.0,0.0,20,40,20.0
1042,12,338.99,0.0,6022.1,0.0,0.0,0.0,20,40,20.0
1043,6,75.48,0.0,9891.43,0.0,30.0,0.0,70,42,70.0
1043,7,280.04,0.0,26643.77,0.0,85.0,0.0,70,42,70.0
1043,8,107.83,0.0,29112.44,0.0,102.0,0.0,70,42,70.0
1043,9,165.76,0.0,32619.76,12.986640624999989,101.0,0.0,70,42,82.98664062499999
1043,10,130.28,0.0,31327.21,4.150849609374994,87.0,0.0,70,42,74.150849609375
1043,11,173.18,0.0,32316.66,10.914667968749999,107.0,0.0,70,42,80.91466796875
1043,12,210.39,0.0,36029.74,36.297050781249986,87.0,0.0,70,42,106.29705078125
1044,8,12.45,0.0,0.0,0.0,0.0,0.0,20,74,20.0
1044,9,299.37,0.0,21116.58,56.21660156250002,47.0,0.0,20,74,76.21660156250002
1044,10,161.69,0.0,19450.35,39.944824218749986,45.0,0.0,20,74,59.944824218749986
1044,11,297.5,0.0,21832.37,63.20673828124999,37.0,0.0,20,74,83.20673828124998
1044,12,271.24,0.0,15473.81,1.111425781249995,31.0,0.0,20,74,21.111425781249995
1045,10,264.11,0.0,9178.75,0.0,34.0,0.0,20,20,20.0
1045,11,508.58,0.2573999999999995,24871.18,92.8826171875,49.0,0.0,20,20,113.1400171875
1045,12,566.48,1.9944000000000004,17012.32,16.135937499999997,47.0,0.0,20,20,38.130337499999996
1046,6,324.84999999999997,0.0,10538.28,0.0,20.0,0.0,20,67,20.0
1046,7,452.46999999999997,0.0,22016.18,65.0017578125,51.0,0.03,20,67,85.0317578125
1046,8,452.24,0.0,24950.45,93.65673828125,38.0,0.0,20,67,113.65673828125
1046,9,465.53,0.0,25161.01,95.71298828124998,39.0,0.0,20,67,115.71298828124998
1046,10,543.6,1.3080000000000007,25833.19,102.27724609375,27.0,0.0,20,67,123.58524609375
1046,11,395.91,0.0,25165.01,95.75205078124998,31.0,0.0,20,67,115.75205078124998
1046,12,526.96,0.8088000000000011,12668.55,0.0,32.0,0.0,20,67,20.8088
1047,12,349.48,0.0,17146.8,0.0,7.0,0.0,70,22,70.0
1048,8,68.09,0.0,2256.76,0.0,0.0,0.0,20,42,20.0
1048,9,223.93,0.0,8806.79,0.0,0.0,0.0,20,42,20.0
1048,10,192.02,0.0,12249.23,0.0,0.0,0.0,20,42,20.0
1048,11,245.1,0.0,10699.55,0.0,0.0,0.0,20,42,20.0
1048,12,129.07,0.0,9290.36,0.0,0.0,0.0,20,42,20.0
1049,4,201.44,0.0,5374.0,0.0,0.0,0.0,20,25,20.0
1049,5,284.28,0.0,7776.349999999999,0.0,0.0,0.0,20,25,20.0
1049,6,299.58,0.0,8427.87,0.0,0.0,0.0,20,25,20.0
1049,7,280.21,0.0,7229.81,0.0,0.0,0.0,20,25,20.0
1049,8,357.41,0.0,9547.39,0.0,0.0,0.0,20,25,20.0
1049,9,335.21,0.0,10160.8,0.0,0.0,0.0,20,25,20.0
1049,10,299.17,0.0,6189.06,0.0,0.0,0.0,20,25,20.0
1049,11,293.51,0.0,10572.32,0.0,0.0,0.0,20,25,20.0
1049,12,242.66,0.0,7472.53,0.0,0.0,0.0,20,25,20.0
1050,3,125.74,0.0,5942.6,0.0,0.0,0.0,70,23,70.0
1050,4,331.44,0.0,17557.58,0.0,0.0,0.0,70,23,70.0
1050,5,391.96,0.0,16769.29,0.0,0.0,0.0,70,23,70.0
1050,6,422.64,0.0,11574.0,0.0,0.0,0.0,70,23,70.0
1050,7,402.94,0.0,14931.89,0.0,0.0,0.0,70,23,70.0
1050,8,336.79,0.0,15211.449999999999,0.0,0.0,0.0,70,23,70.0
1050,9,349.27,0.0,16997.27,0.0,0.0,0.0,70,23,70.0
1050,10,260.29,0.0,24534.68,0.0,0.0,0.0,70,23,70.0
1050,11,362.47,0.0,14227.19,0.0,0.0,0.0,70,23,70.0
1050,12,275.5,0.0,17044.12,0.0,0.0,0.0,70,23,70.0
1051,12,141.98000000000002,0.0,10369.73,0.0,60.0,0.3,20,55,20.3
1052,11,197.32,0.0,4650.4,0.0,52.0,0.06,20,47,20.06
1052,12,1135.98,19.0794,25419.420000000002,98.23652343750001,266.0,6.4799999999999995,20,47,143.7959234375
1053,7,16.06,0.0,855.57,0.0,0.0,0.0,20,27,20.0
1053,8,454.84000000000003,0.0,21209.15,57.120605468750014,13.0,0.0,20,27,77.12060546875001
1053,9,363.08,0.0,22495.99,69.68740234375002,21.0,0.0,20,27,89.68740234375002
1053,10,367.66,0.0,16830.64,14.361718749999994,13.0,0.0,20,27,34.361718749999994
1053,11,457.28,0.0,20020.42,45.51191406249998,16.0,0.0,20,27,65.51191406249998
1053,12,290.49,0.0,15720.48,3.5203124999999957,12.0,0.0,20,27,23.520312499999996
1054,4,31.07,0.0,8231.44,0.0,6.0,0.0,20,50,20.0
1054,5,237.13,0.0,17925.98,25.058398437499996,27.0,0.0,20,50,45.058398437499996
1054,6,196.53,0.0,20824.09,53.36025390625,24.0,0.0,20,50,73.36025390625
1054,7,298.23,0.0,16285.92,9.0421875,25.0,0.0,20,50,29.0421875
1054,8,138.86,0.0,24096.24,85.31484375000002,28.0,0.0,20,50,105.31484375000002
1054,9,305.2,0.0,19633.48,41.733203124999996,30.0,0.0,20,50,61.733203124999996
1054,10,242.62,0.0,21121.260000000002,56.26230468750002,41.0,0.0,20,50,76.26230468750002
1054,11,190.83,0.0,20537.55,50.56201171874999,28.0,0.0,20,50,70.56201171875
1054,12,437.3,0.0,22992.69,74.53798828125,37.0,0.0,20,50,94.53798828125
1055,5,129.45,0.0,7534.64,0.0,48.0,0.0,20,52,20.0
1055,6,183.2,0.0,10709.68,0.0,68.0,0.54,20,52,20.54
1055,7,234.94,0.0,15625.710000000001,2.5948242187500092,79.0,0.87,20,52,23.46482421875001
1055,8,221.39000000000001,0.0,15189.85,0.0,94.0,1.3199999999999998,20,52,21.32
1055,9,161.94,0.0,14305.2,0.0,74.0,0.72,20,52,20.72
1055,10,277.64,0.0,19802.85,43.387207031249986,72.0,0.6599999999999999,20,52,64.04720703124998
1055,11,170.62,0.0,14972.39,0.0,95.0,1.3499999999999999,20,52,21.35
1055,12,235.75,0.0,14041.29,0.0,78.0,0.84,20,52,20.84
1056,7,69.09,0.0,3094.72,0.0,3.0,0.0,20,33,20.0
1056,8,329.36,0.0,21623.82,61.1701171875,37.0,0.0,20,33,81.1701171875
1056,9,347.73,0.0,15961.9,5.8779296874999964,37.0,0.0,20,33,25.877929687499996
1056,10,267.94,0.0,19099.83,36.52177734375002,28.0,0.0,20,33,56.52177734375002
1056,11,373.79,0.0,18495.81,30.623144531250013,39.0,0.0,20,33,50.62314453125001
1056,12,429.13,0.0,24974.03,93.88701171874999,42.0,0.0,20,33,113.88701171874999
1057,9,126.69,0.0,3818.35,0.0,21.0,0.0,70,18,70.0
1057,10,1028.04,0.0,27274.59,0.0,131.0,0.0,70,18,70.0
1057,11,960.12,0.0,32614.239999999998,12.948906249999986,111.0,0.0,70,18,82.94890625
1057,12,1059.11,0.0,23140.1,0.0,137.0,0.0,70,18,70.0
1058,11,486.85,0.0,7828.96,0.0,29.0,0.0,20,59,20.0
1058,12,587.47,2.6241000000000008,9190.19,0.0,26.0,0.0,20,59,22.624100000000002
1059,4,205.35,0.0,3672.48,0.0,20.0,0.0,70,34,70.0
1059,5,816.76,0.0,11783.35,0.0,76.0,0.0,70,34,70.0
1059,6,681.01,0.0,10894.02,0.0,64.0,0.0,70,34,70.0
1059,7,623.07,0.0,13367.17,0.0,55.0,0.0,70,34,70.0
1059,8,743.14,0.0,12895.01,0.0,65.0,0.0,70,34,70.0
1059,9,716.73,0.0,15036.26,0.0,63.0,0.0,70,34,70.0
1059,10,658.93,0.0,17544.16,0.0,58.0,0.0,70,34,70.0
1059,11,693.96,0.0,15430.49,0.0,66.0,0.0,70,34,70.0
1059,12,692.35,0.0,20197.26,0.0,66.0,0.0,70,34,70.0
1060,8,404.64,0.0,12539.42,0.0,38.0,0.0,20,53,20.0
1060,9,550.59,1.517700000000001,26256.75,106.41357421875,66.0,0.48,20,53,128.41127421875
1060,10,619.06,3.5717999999999983,23212.11,76.68076171875,74.0,0.72,20,53,100.97256171875
1060,11,537.74,1.1322000000000003,17815.09,23.97548828125,69.0,0.57,20,53,45.67768828125
1060,12,699.93,5.997899999999999,25061.82,94.7443359375,83.0,0.99,20,53,121.7322359375
1061,4,241.07999999999998,0.0,6716.8,0.0,17.0,0.0,70,38,70.0
1061,5,667.75,0.0,20773.12,0.0,61.0,0.0,70,38,70.0
1061,6,468.31,0.0,20446.71,0.0,49.0,0.0,70,38,70.0
1061,7,468.75,0.0,20112.02,0.0,58.0,0.0,70,38,70.0
1061,8,536.03,0.0,18424.54,0.0,71.0,0.0,70,38,70.0
1061,9,536.94,0.0,24854.16,0.0,63.0,0.0,70,38,70.0
1061,10,604.28,0.0,16449.92,0.0,54.0,0.0,70,38,70.0
1061,11,393.66,0.0,17562.83,0.0,56.0,0.0,70,38,70.0
1061,12,471.79,0.0,23815.85,0.0,93.0,0.0,70,38,70.0
1062,3,79.78,0.0,8604.210000000001,0.0,0.0,0.0,70,41,70.0
1062,4,283.54,0.0,14580.19,0.0,5.0,0.0,70,41,70.0
1062,5,334.86,0.0,15627.57,0.0,13.0,0.0,70,41,70.0
1062,6,227.01,0.0,12513.16,0.0,8.0,0.0,70,41,70.0
1062,7,263.28000000000003,0.0,13648.369999999999,0.0,13.0,0.0,70,41,70.0
1062,8,210.3,0.0,18914.74,0.0,9.0,0.0,70,41,70.0
1062,9,191.62,0.0,14532.52,0.0,8.0,0.0,70,41,70.0
1062,10,271.26,0.0,17328.78,0.0,8.0,0.0,70,41,70.0
1062,11,170.82,0.0,17936.98,0.0,7.0,0.0,70,41,70.0
1062,12,244.73,0.0,14550.1,0.0,9.0,0.0,70,41,70.0
1063,11,63.39,0.0,10936.7,0.0,0.0,0.0,70,60,70.0
1063,12,94.85,0.0,9994.54,0.0,0.0,0.0,70,60,70.0
1064,6,142.45000000000002,0.0,6572.2300000000005,0.0,3.0,0.0,20,46,20.0
1064,7,446.42,0.0,15403.26,0.42246093750000213,24.0,0.0,20,46,20.422460937500002
1064,8,567.93,2.0378999999999983,22240.82,67.1955078125,15.0,0.0,20,46,89.23340781249999
1064,9,533.91,1.017299999999999,16037.95,6.620605468750007,25.0,0.0,20,46,27.637905468750006
1064,10,573.68,2.2103999999999986,18068.96,26.45468749999999,19.0,0.0,20,46,48.66508749999999
1064,11,493.53,0.0,15201.33,0.0,21.0,0.0,20,46,20.0
1064,12,412.22,0.0,18268.829999999998,28.40654296874998,26.0,0.0,20,46,48.40654296874998
1065,9,170.35,0.0,9153.05,0.0,14.0,0.0,20,26,20.0
1065,10,662.96,4.888800000000001,17044.92,16.454296874999983,29.0,0.0,20,26,41.343096874999986
1065,11,595.78,2.8733999999999993,19927.4,44.603515625000014,29.0,0.0,20,26,67.476915625
1065,12,420.84,0.0,18099.73,26.755175781249996,28.0,0.0,20,26,46.755175781249996
1066,3,317.46,0.0,13691.49,0.0,31.0,0.0,20,61,20.0
1066,4,437.66,0.0,22187.52,66.67500000000001,32.0,0.0,20,61,86.67500000000001
1066,5,400.89,0.0,21603.41,60.97080078125,27.0,0.0,20,61,80.97080078125
1066,6,422.82,0.0,16588.02,11.992382812500004,34.0,0.0,20,61,31.992382812500004
1066,7,351.92,0.0,19876.94,44.11074218749999,36.0,0.0,20,61,64.1107421875
1066,8,362.82,0.0,19871.34,44.0560546875,43.0,0.0,20,61,64.0560546875
1066,9,453.9,0.0,20870.81,53.81650390625001,31.0,0.0,20,61,73.81650390625
1066,10,386.98,0.0,21231.79,57.34169921875001,36.0,0.0,20,61,77.34169921875001
1066,11,345.43,0.0,21029.79,55.36904296875001,37.0,0.0,20,61,75.36904296875001
1066,12,483.33,0.0,17529.09,21.18251953125,29.0,0.0,20,61,41.18251953125
1067,9,66.16,0.0,3912.89,0.0,11.0,0.0,20,37,20.0
1067,10,447.54,0.0,20750.31,52.63974609375001,29.0,0.0,20,37,72.63974609375
1067,11,391.19,0.0,20371.7,48.94238281250001,39.0,0.0,20,37,68.9423828125
1067,12,327.07,0.0,15944.51,5.708105468750002,20.0,0.0,20,37,25.708105468750002
1068,5,109.37,0.0,6540.1,0.0,0.0,0.0,20,47,20.0
1068,6,279.05,0.0,15171.84,0.0,0.0,0.0,20,47,20.0
1068,7,228.51,0.0,14329.65,0.0,0.0,0.0,20,47,20.0
1068,8,210.17000000000002,0.0,14672.28,0.0,0.0,0.0,20,47,20.0
1068,9,125.52,0.0,11973.64,0.0,0.0,0.0,20,47,20.0
1068,10,257.08,0.0,19290.34,38.3822265625,0.0,0.0,20,47,58.3822265625
1068,11,192.53,0.0,13994.14,0.0,0.0,0.0,20,47,20.0
1068,12,210.70000000000002,0.0,17421.53,20.13212890624999,0.0,0.0,20,47,40.13212890624999
1069,9,208.79,0.0,8293.23,0.0,51.0,0.0,70,31,70.0
1069,10,510.03000000000003,0.0,11498.07,0.0,119.0,0.0,70,31,70.0
1069,11,566.3,0.0,11538.48,0.0,102.0,0.0,70,31,70.0
1069,12,640.85,0.0,14820.66,0.0,98.0,0.0,70,31,70.0
1070,12,296.81,0.0,15401.48,0.40507812499999574,17.0,0.0,20,66,20.405078124999996
1071,5,154.53,0.0,6403.87,0.0,0.0,0.0,20,29,20.0
1071,6,312.46,0.0,12655.47,0.0,0.0,0.0,20,29,20.0
1071,7,531.17,0.9350999999999987,19569.61,41.109472656250006,0.0,0.0,20,29,62.044572656250004
1071,8,488.37,0.0,13747.5,0.0,0.0,0.0,20,29,20.0
